CIK,Company Name,Form Type,Date Filed,Filename,local_path,SEC_url,SIC
928063,UNIVERSAL OUTDOOR HOLDINGS INC,S-1,1996-09-20,928063_0000912057-96-020847.htm,./data/S-1/1996/QTR3/928063_0000912057-96-020847,https://www.sec.gov/Archives/edgar/data/928063/000091205796020847/0000912057-96-020847-index.htm,7310
933454,VOXWARE INC,S-1,1996-07-18,933454_0000950109-96-004527.htm,./data/S-1/1996/QTR3/933454_0000950109-96-004527,https://www.sec.gov/Archives/edgar/data/933454/000095010996004527/0000950109-96-004527-index.htm,7373
936929,ACCESS TELEVISION NETWORK INC,S-1,1996-09-20,936929_0000940180-96-000450.htm,./data/S-1/1996/QTR3/936929_0000940180-96-000450,https://www.sec.gov/Archives/edgar/data/936929/000094018096000450/0000940180-96-000450-index.htm,7310
943324,PACE HEALTH MANAGEMENT SYSTEMS INC,S-1,1996-07-03,943324_0000897101-96-000463.htm,./data/S-1/1996/QTR3/943324_0000897101-96-000463,https://www.sec.gov/Archives/edgar/data/943324/000089710196000463/0000897101-96-000463-index.htm,7372
945321,ACCENT SOFTWARE INTERNATIONAL LTD,S-1,1996-07-03,945321_0000912057-96-013881.htm,./data/S-1/1996/QTR3/945321_0000912057-96-013881,https://www.sec.gov/Archives/edgar/data/945321/000091205796013881/0000912057-96-013881-index.htm,7372
1000188,ENTERPRISE SYSTEMS INC /DE/,S-1,1996-10-08,1000188_0000950131-96-004962.htm,./data/S-1/1996/QTR4/1000188_0000950131-96-004962,https://www.sec.gov/Archives/edgar/data/1000188/000095013196004962/0000950131-96-004962-index.htm,7371
1000297,QUINTEL ENTERTAINMENT INC,S-1,1996-10-11,1000297_0000950123-96-005573.htm,./data/S-1/1996/QTR4/1000297_0000950123-96-005573,https://www.sec.gov/Archives/edgar/data/1000297/000095012396005573/0000950123-96-005573-index.htm,7900
1002607,GT INTERACTIVE SOFTWARE CORP,S-1,1996-10-18,1002607_0000950123-96-005789.htm,./data/S-1/1996/QTR4/1002607_0000950123-96-005789,https://www.sec.gov/Archives/edgar/data/1002607/000095012396005789/0000950123-96-005789-index.htm,7372
1004939,VANSTAR CORP,S-1,1996-11-18,1004939_0000912057-96-026859.htm,./data/S-1/1996/QTR4/1004939_0000912057-96-026859,https://www.sec.gov/Archives/edgar/data/1004939/000091205796026859/0000912057-96-026859-index.htm,7373
1004963,COTELLIGENT GROUP INC,S-1,1996-11-14,1004963_0001004963-96-000013.htm,./data/S-1/1996/QTR4/1004963_0001004963-96-000013,https://www.sec.gov/Archives/edgar/data/1004963/000100496396000013/0001004963-96-000013-index.htm,7373
1005015,CARIBINER INTERNATIONAL INC,S-1,1996-12-20,1005015_0000940180-96-000675.htm,./data/S-1/1996/QTR4/1005015_0000940180-96-000675,https://www.sec.gov/Archives/edgar/data/1005015/000094018096000675/0000940180-96-000675-index.htm,7389
1005123,COHR INC,S-1,1996-10-29,1005123_0000950150-96-001190.htm,./data/S-1/1996/QTR4/1005123_0000950150-96-001190,https://www.sec.gov/Archives/edgar/data/1005123/000095015096001190/0000950150-96-001190-index.htm,7389
1005700,DATA PROCESSING RESOURCES CORP,S-1,1996-12-24,1005700_0000898430-96-005873.htm,./data/S-1/1996/QTR4/1005700_0000898430-96-005873,https://www.sec.gov/Archives/edgar/data/1005700/000089843096005873/0000898430-96-005873-index.htm,7373
1005731,IDT CORP,S-1,1996-12-27,1005731_0000950130-96-004944.htm,./data/S-1/1996/QTR4/1005731_0000950130-96-004944,https://www.sec.gov/Archives/edgar/data/1005731/000095013096004944/0000950130-96-004944-index.htm,7373
1006892,JDA SOFTWARE GROUP INC,S-1,1996-11-06,1006892_0000936392-96-000948.htm,./data/S-1/1996/QTR4/1006892_0000936392-96-000948,https://www.sec.gov/Archives/edgar/data/1006892/000093639296000948/0000936392-96-000948-index.htm,7371
1009403,WHITTMAN HART INC,S-1,1996-12-17,1009403_0000912057-96-029513.htm,./data/S-1/1996/QTR4/1009403_0000912057-96-029513,https://www.sec.gov/Archives/edgar/data/1009403/000091205796029513/0000912057-96-029513-index.htm,7374
1010471,WYNDHAM HOTEL CORP,S-1,1996-12-20,1010471_0000950134-96-007007.htm,./data/S-1/1996/QTR4/1010471_0000950134-96-007007,https://www.sec.gov/Archives/edgar/data/1010471/000095013496007007/0000950134-96-007007-index.htm,7011
1011449,SUBURBAN LODGES OF AMERICA INC,S-1,1996-10-30,1011449_0000950144-96-007403.htm,./data/S-1/1996/QTR4/1011449_0000950144-96-007403,https://www.sec.gov/Archives/edgar/data/1011449/000095014496007403/0000950144-96-007403-index.htm,7011
1012624,INTERSTATE HOTELS CO,S-1,1996-11-05,1012624_0000950128-96-000574.htm,./data/S-1/1996/QTR4/1012624_0000950128-96-000574,https://www.sec.gov/Archives/edgar/data/1012624/000095012896000574/0000950128-96-000574-index.htm,7011
1013058,PRECISION RESPONSE CORP,S-1,1996-12-26,1013058_0000950144-96-009329.htm,./data/S-1/1996/QTR4/1013058_0000950144-96-009329,https://www.sec.gov/Archives/edgar/data/1013058/000095014496009329/0000950144-96-009329-index.htm,7389
1013857,PEGASYSTEMS INC,S-1,1996-11-20,1013857_0000950146-96-002117.htm,./data/S-1/1996/QTR4/1013857_0000950146-96-002117,https://www.sec.gov/Archives/edgar/data/1013857/000095014696002117/0000950146-96-002117-index.htm,7374
1013880,TELETECH HOLDINGS INC,S-1,1996-10-10,1013880_0000912057-96-022432.htm,./data/S-1/1996/QTR4/1013880_0000912057-96-022432,https://www.sec.gov/Archives/edgar/data/1013880/000091205796022432/0000912057-96-022432-index.htm,7389
1015580,EARTHLINK NETWORK INC,S-1,1996-11-08,1015580_0000912057-96-025073.htm,./data/S-1/1996/QTR4/1015580_0000912057-96-025073,https://www.sec.gov/Archives/edgar/data/1015580/000091205796025073/0000912057-96-025073-index.htm,7372
1017968,STAFFMARK INC,S-1,1996-10-29,1017968_0000950134-96-005692.htm,./data/S-1/1996/QTR4/1017968_0000950134-96-005692,https://www.sec.gov/Archives/edgar/data/1017968/000095013496005692/0000950134-96-005692-index.htm,7363
1020168,MASADA SECURITY HOLDINGS INC,S-1,1996-10-04,1020168_0000950144-96-006883.htm,./data/S-1/1996/QTR4/1020168_0000950144-96-006883,https://www.sec.gov/Archives/edgar/data/1020168/000095014496006883/0000950144-96-006883-index.htm,7381
1020905,FLORIDA PANTHERS HOLDINGS INC,S-1,1996-10-29,1020905_0000950144-96-007357.htm,./data/S-1/1996/QTR4/1020905_0000950144-96-007357,https://www.sec.gov/Archives/edgar/data/1020905/000095014496007357/0000950144-96-007357-index.htm,7900
1021354,TICKETMASTER GROUP INC,S-1,1996-12-11,1021354_0000950137-96-002528.htm,./data/S-1/1996/QTR4/1021354_0000950137-96-002528,https://www.sec.gov/Archives/edgar/data/1021354/000095013796002528/0000950137-96-002528-index.htm,7990
1022893,JUDGE GROUP INC,S-1,1996-10-01,1022893_0000950115-96-001377.htm,./data/S-1/1996/QTR4/1022893_0000950115-96-001377,https://www.sec.gov/Archives/edgar/data/1022893/000095011596001377/0000950115-96-001377-index.htm,7373
1023388,FOUR MEDIA CO,S-1,1996-10-08,1023388_0000898430-96-004695.htm,./data/S-1/1996/QTR4/1023388_0000898430-96-004695,https://www.sec.gov/Archives/edgar/data/1023388/000089843096004695/0000898430-96-004695-index.htm,7819
1023393,VERSATILITY INC,S-1,1996-10-09,1023393_0000950135-96-004309.htm,./data/S-1/1996/QTR4/1023393_0000950135-96-004309,https://www.sec.gov/Archives/edgar/data/1023393/000095013596004309/0000950135-96-004309-index.htm,7372
1023731,8X8 INC,S-1,1996-11-06,1023731_0000891618-96-002531.htm,./data/S-1/1996/QTR4/1023731_0000891618-96-002531,https://www.sec.gov/Archives/edgar/data/1023731/000089161896002531/0000891618-96-002531-index.htm,7374
1024339,CREDIT MANAGEMENT SOLUTIONS INC,S-1,1996-10-11,1024339_0000950133-96-002178.htm,./data/S-1/1996/QTR4/1024339_0000950133-96-002178,https://www.sec.gov/Archives/edgar/data/1024339/000095013396002178/0000950133-96-002178-index.htm,7371
1024674,BA MERCHANT SERVICES INC,S-1,1996-10-11,1024674_0000898430-96-004760.htm,./data/S-1/1996/QTR4/1024674_0000898430-96-004760,https://www.sec.gov/Archives/edgar/data/1024674/000089843096004760/0000898430-96-004760-index.htm,7374
1024732,MASTECH CORP,S-1,1996-10-15,1024732_0000950132-96-000627.htm,./data/S-1/1996/QTR4/1024732_0000950132-96-000627,https://www.sec.gov/Archives/edgar/data/1024732/000095013296000627/0000950132-96-000627-index.htm,7371
1024752,TEMPLATE SOFTWARE INC,S-1,1996-11-27,1024752_0000950133-96-002698.htm,./data/S-1/1996/QTR4/1024752_0000950133-96-002698,https://www.sec.gov/Archives/edgar/data/1024752/000095013396002698/0000950133-96-002698-index.htm,7373
1024787,TN TECHNOLOGIES HOLDING INC,S-1,1996-10-31,1024787_0000950131-96-005377.htm,./data/S-1/1996/QTR4/1024787_0000950131-96-005377,https://www.sec.gov/Archives/edgar/data/1024787/000095013196005377/0000950131-96-005377-index.htm,7389
1024810,EXPRESSPOINT TECHNOLOGY SYSTEMS INC,S-1,1996-10-16,1024810_0000950146-96-001807.htm,./data/S-1/1996/QTR4/1024810_0000950146-96-001807,https://www.sec.gov/Archives/edgar/data/1024810/000095014696001807/0000950146-96-001807-index.htm,7373
1025661,JONES INTERNATIONAL NETWORKS LTD,S-1,1996-11-06,1025661_0000927356-96-000986.htm,./data/S-1/1996/QTR4/1025661_0000927356-96-000986,https://www.sec.gov/Archives/edgar/data/1025661/000092735696000986/0000927356-96-000986-index.htm,7822
1026020,ELLER MEDIA CORP,S-1,1996-12-11,1026020_0000950153-96-001034.htm,./data/S-1/1996/QTR4/1026020_0000950153-96-001034,https://www.sec.gov/Archives/edgar/data/1026020/000095015396001034/0000950153-96-001034-index.htm,7310
1026493,SPR INC,S-1,1996-11-19,1026493_0000950124-96-005176.htm,./data/S-1/1996/QTR4/1026493_0000950124-96-005176,https://www.sec.gov/Archives/edgar/data/1026493/000095012496005176/0000950124-96-005176-index.htm,7370
1026964,VANSTAR FINANCING TRUST,S-1,1996-11-18,1026964_0000912057-96-026859.htm,./data/S-1/1996/QTR4/1026964_0000912057-96-026859,https://www.sec.gov/Archives/edgar/data/1026964/000091205796026859/0000912057-96-026859-index.htm,7373
1026965,METRO INFORMATION SERVICES INC,S-1,1996-11-21,1026965_0000912057-96-027256.htm,./data/S-1/1996/QTR4/1026965_0000912057-96-027256,https://www.sec.gov/Archives/edgar/data/1026965/000091205796027256/0000912057-96-027256-index.htm,7370
1027430,COLONIAL DOWNS HOLDINGS INC,S-1,1996-12-19,1027430_0001024739-96-000099.htm,./data/S-1/1996/QTR4/1027430_0001024739-96-000099,https://www.sec.gov/Archives/edgar/data/1027430/000102473996000099/0001024739-96-000099-index.htm,7948
1027915,SPECIALTY CARE NETWORK INC,S-1,1996-12-11,1027915_0000950115-96-001763.htm,./data/S-1/1996/QTR4/1027915_0000950115-96-001763,https://www.sec.gov/Archives/edgar/data/1027915/000095011596001763/0000950115-96-001763-index.htm,7389
1028461,COMPLETE BUSINESS SOLUTIONS INC,S-1,1996-12-20,1028461_0000950124-96-005504.htm,./data/S-1/1996/QTR4/1028461_0000950124-96-005504,https://www.sec.gov/Archives/edgar/data/1028461/000095012496005504/0000950124-96-005504-index.htm,7371
1028726,U S RENTALS INC,S-1,1996-12-13,1028726_0000944209-96-000631.htm,./data/S-1/1996/QTR4/1028726_0000944209-96-000631,https://www.sec.gov/Archives/edgar/data/1028726/000094420996000631/0000944209-96-000631-index.htm,7350
1029299,DELTEK SYSTEMS CORP,S-1,1996-12-19,1029299_0000950133-96-002877.htm,./data/S-1/1996/QTR4/1029299_0000950133-96-002877,https://www.sec.gov/Archives/edgar/data/1029299/000095013396002877/0000950133-96-002877-index.htm,7371
1029443,IAT MULTIMEDIA INC,S-1,1996-12-23,1029443_0000950116-96-001472.htm,./data/S-1/1996/QTR4/1029443_0000950116-96-001472,https://www.sec.gov/Archives/edgar/data/1029443/000095011696001472/0000950116-96-001472-index.htm,7371
1029553,GO2NET INC,S-1,1996-12-31,1029553_0000950135-96-005465.htm,./data/S-1/1996/QTR4/1029553_0000950135-96-005465,https://www.sec.gov/Archives/edgar/data/1029553/000095013596005465/0000950135-96-005465-index.htm,7374
1029753,VISTANA INC,S-1,1996-12-31,1029753_0000950131-96-006522.htm,./data/S-1/1996/QTR4/1029753_0000950131-96-006522,https://www.sec.gov/Archives/edgar/data/1029753/000095013196006522/0000950131-96-006522-index.htm,7011
61442,TODD AO CORP,S-1,1996-10-10,61442_0000912057-96-022521.htm,./data/S-1/1996/QTR4/61442_0000912057-96-022521,https://www.sec.gov/Archives/edgar/data/61442/000091205796022521/0000912057-96-022521-index.htm,7819
782145,ARISTO INTERNATIONAL CORP,S-1,1996-10-16,782145_0000950123-96-005720.htm,./data/S-1/1996/QTR4/782145_0000950123-96-005720,https://www.sec.gov/Archives/edgar/data/782145/000095012396005720/0000950123-96-005720-index.htm,7372
845818,RADIANT SYSTEMS INC,S-1,1996-12-12,845818_0000950109-96-008290.htm,./data/S-1/1996/QTR4/845818_0000950109-96-008290,https://www.sec.gov/Archives/edgar/data/845818/000095010996008290/0000950109-96-008290-index.htm,7373
870345,QUALIX GROUP INC,S-1,1996-12-10,870345_0000898430-96-005679.htm,./data/S-1/1996/QTR4/870345_0000898430-96-005679,https://www.sec.gov/Archives/edgar/data/870345/000089843096005679/0000898430-96-005679-index.htm,7372
894705,SCOPUS TECHNOLOGY INC,S-1,1996-11-06,894705_0000898430-96-005111.htm,./data/S-1/1996/QTR4/894705_0000898430-96-005111,https://www.sec.gov/Archives/edgar/data/894705/000089843096005111/0000898430-96-005111-index.htm,7372
899647,RIVIERA HOLDINGS CORP,S-1,1996-10-22,899647_0000894579-96-000098.htm,./data/S-1/1996/QTR4/899647_0000894579-96-000098,https://www.sec.gov/Archives/edgar/data/899647/000089457996000098/0000894579-96-000098-index.htm,7011
915868,PRODUCTION GROUP INTERNATIONAL INC,S-1,1996-10-25,915868_0000950109-96-006929.htm,./data/S-1/1996/QTR4/915868_0000950109-96-006929,https://www.sec.gov/Archives/edgar/data/915868/000095010996006929/0000950109-96-006929-index.htm,7389
917059,CORAL SYSTEMS INC,S-1,1996-10-17,917059_0000950134-96-005486.htm,./data/S-1/1996/QTR4/917059_0000950134-96-005486,https://www.sec.gov/Archives/edgar/data/917059/000095013496005486/0000950134-96-005486-index.htm,7372
925524,SEEC INC,S-1,1996-10-11,925524_0000950128-96-000558.htm,./data/S-1/1996/QTR4/925524_0000950128-96-000558,https://www.sec.gov/Archives/edgar/data/925524/000095012896000558/0000950128-96-000558-index.htm,7372
932279,BTG INC /VA/,S-1,1996-10-24,932279_0000950133-96-002266.htm,./data/S-1/1996/QTR4/932279_0000950133-96-002266,https://www.sec.gov/Archives/edgar/data/932279/000095013396002266/0000950133-96-002266-index.htm,7373
945384,LEVEL 8 SYSTEMS,S-1,1996-11-04,945384_0000912057-96-024586.htm,./data/S-1/1996/QTR4/945384_0000912057-96-024586,https://www.sec.gov/Archives/edgar/data/945384/000091205796024586/0000912057-96-024586-index.htm,7371
945437,SOS STAFFING SERVICES INC,S-1,1996-11-15,945437_0000950149-96-001911.htm,./data/S-1/1996/QTR4/945437_0000950149-96-001911,https://www.sec.gov/Archives/edgar/data/945437/000095014996001911/0000950149-96-001911-index.htm,7363
1000925,TRITEAL CORP,S-1,1997-01-28,1000925_0000936392-97-000083.htm,./data/S-1/1997/QTR1/1000925_0000936392-97-000083,https://www.sec.gov/Archives/edgar/data/1000925/000093639297000083/0000936392-97-000083-index.htm,7371
1004939,VANSTAR CORP,S-1,1997-01-30,1004939_0000912057-97-002423.htm,./data/S-1/1997/QTR1/1004939_0000912057-97-002423,https://www.sec.gov/Archives/edgar/data/1004939/000091205797002423/0000912057-97-002423-index.htm,7373
1007020,INTEGRATED SYSTEMS CONSULTING GROUP INC,S-1,1997-02-03,1007020_0000950116-97-000163.htm,./data/S-1/1997/QTR1/1007020_0000950116-97-000163,https://www.sec.gov/Archives/edgar/data/1007020/000095011697000163/0000950116-97-000163-index.htm,7373
1007209,NETSPEAK CORP,S-1,1997-02-20,1007209_0000950170-97-000216.htm,./data/S-1/1997/QTR1/1007209_0000950170-97-000216,https://www.sec.gov/Archives/edgar/data/1007209/000095017097000216/0000950170-97-000216-index.htm,7373
1007297,EXCITE INC,S-1,1997-03-03,1007297_0000891618-97-000969.htm,./data/S-1/1997/QTR1/1007297_0000891618-97-000969,https://www.sec.gov/Archives/edgar/data/1007297/000089161897000969/0000891618-97-000969-index.htm,7372
1010655,HTE INC,S-1,1997-03-03,1010655_0000950170-97-000246.htm,./data/S-1/1997/QTR1/1010655_0000950170-97-000246,https://www.sec.gov/Archives/edgar/data/1010655/000095017097000246/0000950170-97-000246-index.htm,7373
1012123,REGISTRY INC,S-1,1997-01-17,1012123_0000927016-97-000091.htm,./data/S-1/1997/QTR1/1012123_0000927016-97-000091,https://www.sec.gov/Archives/edgar/data/1012123/000092701697000091/0000927016-97-000091-index.htm,7370
1014764,CAPSTAR HOTEL CO,S-1,1997-02-20,1014764_0000912057-97-006240.htm,./data/S-1/1997/QTR1/1014764_0000912057-97-006240,https://www.sec.gov/Archives/edgar/data/1014764/000091205797006240/0000912057-97-006240-index.htm,7011
1017609,SERVICE EXPERTS INC,S-1,1997-02-18,1017609_0000950144-97-001579.htm,./data/S-1/1997/QTR1/1017609_0000950144-97-001579,https://www.sec.gov/Archives/edgar/data/1017609/000095014497001579/0000950144-97-001579-index.htm,7600
1020905,FLORIDA PANTHERS HOLDINGS INC,S-1,1997-03-11,1020905_0000950144-97-002275.htm,./data/S-1/1997/QTR1/1020905_0000950144-97-002275,https://www.sec.gov/Archives/edgar/data/1020905/000095014497002275/0000950144-97-002275-index.htm,7900
1020905,FLORIDA PANTHERS HOLDINGS INC,S-1,1997-03-11,1020905_0000950144-97-002277.htm,./data/S-1/1997/QTR1/1020905_0000950144-97-002277,https://www.sec.gov/Archives/edgar/data/1020905/000095014497002277/0000950144-97-002277-index.htm,7900
1023364,AUTO BY TEL CORP,S-1,1997-01-31,1023364_0000898430-97-000297.htm,./data/S-1/1997/QTR1/1023364_0000898430-97-000297,https://www.sec.gov/Archives/edgar/data/1023364/000089843097000297/0000898430-97-000297-index.htm,7370
1024124,THOUSAND TRAILS INC /DE/,S-1,1997-01-07,1024124_0000930661-97-000041.htm,./data/S-1/1997/QTR1/1024124_0000930661-97-000041,https://www.sec.gov/Archives/edgar/data/1024124/000093066197000041/0000930661-97-000041-index.htm,7000
1024124,THOUSAND TRAILS INC /DE/,S-1,1997-03-04,1024124_0000930661-97-000503.htm,./data/S-1/1997/QTR1/1024124_0000930661-97-000503,https://www.sec.gov/Archives/edgar/data/1024124/000093066197000503/0000930661-97-000503-index.htm,7000
1028339,NEW ERA OF NETWORKS INC,S-1,1997-01-22,1028339_0000950134-97-000382.htm,./data/S-1/1997/QTR1/1028339_0000950134-97-000382,https://www.sec.gov/Archives/edgar/data/1028339/000095013497000382/0000950134-97-000382-index.htm,7371
1028751,PROBUSINESS SERVICES INC,S-1,1997-03-12,1028751_0000891618-97-001152.htm,./data/S-1/1997/QTR1/1028751_0000891618-97-001152,https://www.sec.gov/Archives/edgar/data/1028751/000089161897001152/0000891618-97-001152-index.htm,7374
1029445,ASI SOLUTIONS INC,S-1,1997-01-24,1029445_0000950109-97-000440.htm,./data/S-1/1997/QTR1/1029445_0000950109-97-000440,https://www.sec.gov/Archives/edgar/data/1029445/000095010997000440/0000950109-97-000440-index.htm,7361
1029688,INTERNATIONAL AIRCRAFT INVESTORS,S-1,1997-01-16,1029688_0000950150-97-000066.htm,./data/S-1/1997/QTR1/1029688_0000950150-97-000066,https://www.sec.gov/Archives/edgar/data/1029688/000095015097000066/0000950150-97-000066-index.htm,7359
1030484,ADVANTAGE LEARNING SYSTEMS INC,S-1,1997-02-28,1030484_0000950131-97-001443.htm,./data/S-1/1997/QTR1/1030484_0000950131-97-001443,https://www.sec.gov/Archives/edgar/data/1030484/000095013197001443/0000950131-97-001443-index.htm,7372
1030487,PSW TECHNOLOGIES INC,S-1,1997-02-11,1030487_0000912057-97-004159.htm,./data/S-1/1997/QTR1/1030487_0000912057-97-004159,https://www.sec.gov/Archives/edgar/data/1030487/000091205797004159/0000912057-97-004159-index.htm,7373
1030517,FALCONITE INC,S-1,1997-01-21,1030517_0000950137-97-000131.htm,./data/S-1/1997/QTR1/1030517_0000950137-97-000131,https://www.sec.gov/Archives/edgar/data/1030517/000095013797000131/0000950137-97-000131-index.htm,7350
1030740,AHL SERVICES INC,S-1,1997-01-24,1030740_0000950144-97-000601.htm,./data/S-1/1997/QTR1/1030740_0000950144-97-000601,https://www.sec.gov/Archives/edgar/data/1030740/000095014497000601/0000950144-97-000601-index.htm,7381
