CIK,Company Name,Form Type,Date Filed,Filename,local_path,SEC_url,SIC
1779474,Silver Spike Acquisition Corp.,S-1,2019-07-19,1779474_0000950103-19-009505.htm,./data/S-1/2019/QTR3/1779474_0000950103-19-009505,https://www.sec.gov/Archives/edgar/data/1779474/000095010319009505/0000950103-19-009505-index.htm,6770
1780312,New Providence Acquisition Corp.,S-1,2019-08-23,1780312_0001213900-19-016623.htm,./data/S-1/2019/QTR3/1780312_0001213900-19-016623,https://www.sec.gov/Archives/edgar/data/1780312/000121390019016623/0001213900-19-016623-index.htm,6770
1781162,Stable Road Acquisition Corp.,S-1,2019-09-27,1781162_0001213900-19-019179.htm,./data/S-1/2019/QTR3/1781162_0001213900-19-019179,https://www.sec.gov/Archives/edgar/data/1781162/000121390019019179/0001213900-19-019179-index.htm,6770
1781755,"BRP Group, Inc.",S-1,2019-09-23,1781755_0001193125-19-252351.htm,./data/S-1/2019/QTR3/1781755_0001193125-19-252351,https://www.sec.gov/Archives/edgar/data/1781755/000119312519252351/0001193125-19-252351-index.htm,6411
1783000,BI Acquisition Corp.,S-1,2019-09-20,1783000_0001193125-19-250689.htm,./data/S-1/2019/QTR3/1783000_0001193125-19-250689,https://www.sec.gov/Archives/edgar/data/1783000/000119312519250689/0001193125-19-250689-index.htm,6770
1785301,"Sharp Holding, CO",S-1,2019-08-30,1785301_0001445866-19-001088.htm,./data/S-1/2019/QTR3/1785301_0001445866-19-001088,https://www.sec.gov/Archives/edgar/data/1785301/000144586619001088/0001445866-19-001088-index.htm,6500
1787005,"Cincinnati Bancorp, Inc.",S-1,2019-09-11,1787005_0001144204-19-044229.htm,./data/S-1/2019/QTR3/1787005_0001144204-19-044229,https://www.sec.gov/Archives/edgar/data/1787005/000114420419044229/0001144204-19-044229-index.htm,6035
1787384,"FFBW, Inc. /MD/",S-1,2019-09-13,1787384_0001144204-19-044508.htm,./data/S-1/2019/QTR3/1787384_0001144204-19-044508,https://www.sec.gov/Archives/edgar/data/1787384/000114420419044508/0001144204-19-044508-index.htm,6035
1787414,Bogota Financial Corp.,S-1,2019-09-09,1787414_0001193125-19-241044.htm,./data/S-1/2019/QTR3/1787414_0001193125-19-241044,https://www.sec.gov/Archives/edgar/data/1787414/000119312519241044/0001193125-19-241044-index.htm,6036
1104038,"VerifyMe, Inc.",S-1,2019-10-10,1104038_0001214659-19-006340.htm,./data/S-1/2019/QTR4/1104038_0001214659-19-006340,https://www.sec.gov/Archives/edgar/data/1104038/000121465919006340/0001214659-19-006340-index.htm,6794
1652362,"Infrastructure & Energy Alternatives, Inc.",S-1,2019-11-26,1652362_0001104659-19-067671.htm,./data/S-1/2019/QTR4/1652362_0001104659-19-067671,https://www.sec.gov/Archives/edgar/data/1652362/000110465919067671/0001104659-19-067671-index.htm,6770
1692376,"Velocity Financial, LLC",S-1,2019-10-18,1692376_0001193125-19-269960.htm,./data/S-1/2019/QTR4/1692376_0001193125-19-269960,https://www.sec.gov/Archives/edgar/data/1692376/000119312519269960/0001193125-19-269960-index.htm,6199
1750106,HF Enterprises Inc.,S-1,2019-12-23,1750106_0001654954-19-014190.htm,./data/S-1/2019/QTR4/1750106_0001654954-19-014190,https://www.sec.gov/Archives/edgar/data/1750106/000165495419014190/0001654954-19-014190-index.htm,6500
1753539,Osprey Technology Acquisition Corp.,S-1,2019-10-11,1753539_0001193125-19-266811.htm,./data/S-1/2019/QTR4/1753539_0001193125-19-266811,https://www.sec.gov/Archives/edgar/data/1753539/000119312519266811/0001193125-19-266811-index.htm,6770
1758730,Tradeweb Markets Inc.,S-1,2019-10-15,1758730_0001104659-19-054160.htm,./data/S-1/2019/QTR4/1758730_0001104659-19-054160,https://www.sec.gov/Archives/edgar/data/1758730/000110465919054160/0001104659-19-054160-index.htm,6200
1776909,Software Acquisition Group Inc.,S-1,2019-10-25,1776909_0001213900-19-021151.htm,./data/S-1/2019/QTR4/1776909_0001213900-19-021151,https://www.sec.gov/Archives/edgar/data/1776909/000121390019021151/0001213900-19-021151-index.htm,6770
1777946,LGL Systems Acquisition Corp.,S-1,2019-10-07,1777946_0001213900-19-019903.htm,./data/S-1/2019/QTR4/1777946_0001213900-19-019903,https://www.sec.gov/Archives/edgar/data/1777946/000121390019019903/0001213900-19-019903-index.htm,6770
1781115,Alussa Energy Acquisition Corp.,S-1,2019-11-01,1781115_0001213900-19-021802.htm,./data/S-1/2019/QTR4/1781115_0001213900-19-021802,https://www.sec.gov/Archives/edgar/data/1781115/000121390019021802/0001213900-19-021802-index.htm,6770
1783398,"Gores Holdings IV, Inc.",S-1,2019-12-05,1783398_0001193125-19-307432.htm,./data/S-1/2019/QTR4/1783398_0001193125-19-307432,https://www.sec.gov/Archives/edgar/data/1783398/000119312519307432/0001193125-19-307432-index.htm,6770
1784535,PropTech Acquisition Corp,S-1,2019-11-04,1784535_0001213900-19-022041.htm,./data/S-1/2019/QTR4/1784535_0001213900-19-022041,https://www.sec.gov/Archives/edgar/data/1784535/000121390019022041/0001213900-19-022041-index.htm,6770
1784851,Galileo Acquisition Corp.,S-1,2019-10-02,1784851_0001144204-19-046927.htm,./data/S-1/2019/QTR4/1784851_0001144204-19-046927,https://www.sec.gov/Archives/edgar/data/1784851/000114420419046927/0001144204-19-046927-index.htm,6770
1785041,CHP Merger Corp.,S-1,2019-10-31,1785041_0001140361-19-019535.htm,./data/S-1/2019/QTR4/1785041_0001140361-19-019535,https://www.sec.gov/Archives/edgar/data/1785041/000114036119019535/0001140361-19-019535-index.htm,6770
1785424,FinServ Acquisition Corp.,S-1,2019-10-11,1785424_0001213900-19-020234.htm,./data/S-1/2019/QTR4/1785424_0001213900-19-020234,https://www.sec.gov/Archives/edgar/data/1785424/000121390019020234/0001213900-19-020234-index.htm,6770
1785592,Merida Merger Corp. I,S-1,2019-10-09,1785592_0001213900-19-020002.htm,./data/S-1/2019/QTR4/1785592_0001213900-19-020002,https://www.sec.gov/Archives/edgar/data/1785592/000121390019020002/0001213900-19-020002-index.htm,6770
1787791,"Juniper Industrial Holdings, Inc.",S-1,2019-10-18,1787791_0001193125-19-270142.htm,./data/S-1/2019/QTR4/1787791_0001193125-19-270142,https://www.sec.gov/Archives/edgar/data/1787791/000119312519270142/0001193125-19-270142-index.htm,6770
1788028,Amplitude Healthcare Acquisition Corp,S-1,2019-10-25,1788028_0001213900-19-021144.htm,./data/S-1/2019/QTR4/1788028_0001213900-19-021144,https://www.sec.gov/Archives/edgar/data/1788028/000121390019021144/0001213900-19-021144-index.htm,6770
1788841,GreenVision Acquisition Corp.,S-1,2019-10-21,1788841_0001213900-19-020760.htm,./data/S-1/2019/QTR4/1788841_0001213900-19-020760,https://www.sec.gov/Archives/edgar/data/1788841/000121390019020760/0001213900-19-020760-index.htm,6770
1789760,CIIG Merger Corp.,S-1,2019-11-22,1789760_0001213900-19-024500.htm,./data/S-1/2019/QTR4/1789760_0001213900-19-024500,https://www.sec.gov/Archives/edgar/data/1789760/000121390019024500/0001213900-19-024500-index.htm,6770
1790625,LIV Capital Acquisition Corp.,S-1,2019-11-20,1790625_0000950103-19-015671.htm,./data/S-1/2019/QTR4/1790625_0000950103-19-015671,https://www.sec.gov/Archives/edgar/data/1790625/000095010319015671/0000950103-19-015671-index.htm,6770
1790665,Greenrose Acquisition Corp,S-1,2019-12-27,1790665_0001213900-19-027078.htm,./data/S-1/2019/QTR4/1790665_0001213900-19-027078,https://www.sec.gov/Archives/edgar/data/1790665/000121390019027078/0001213900-19-027078-index.htm,6770
1790727,Kryptoin Bitcoin ETF Trust,S-1,2019-10-15,1790727_0001193125-19-267635.htm,./data/S-1/2019/QTR4/1790727_0001193125-19-267635,https://www.sec.gov/Archives/edgar/data/1790727/000119312519267635/0001193125-19-267635-index.htm,6199
1791091,Healthcare Merger Corp.,S-1,2019-11-25,1791091_0001213900-19-024607.htm,./data/S-1/2019/QTR4/1791091_0001213900-19-024607,https://www.sec.gov/Archives/edgar/data/1791091/000121390019024607/0001213900-19-024607-index.htm,6770
1792941,"Allure Worldwide, Inc.",S-1,2019-11-22,1792941_0001079974-19-000607.htm,./data/S-1/2019/QTR4/1792941_0001079974-19-000607,https://www.sec.gov/Archives/edgar/data/1792941/000107997419000607/0001079974-19-000607-index.htm,6770
1794717,SCVX Corp.,S-1,2019-12-23,1794717_0001213900-19-026845.htm,./data/S-1/2019/QTR4/1794717_0001213900-19-026845,https://www.sec.gov/Archives/edgar/data/1794717/000121390019026845/0001213900-19-026845-index.htm,6770
780148,WFS FINANCIAL AUTO LOANS INC,S-1,1998-01-30,780148_0000950148-98-000131.htm,./data/S-1/1998/QTR1/780148_0000950148-98-000131,https://www.sec.gov/Archives/edgar/data/780148/000095014898000131/0000950148-98-000131-index.htm,6799
819551,ILX INC/AZ/,S-1,1998-02-02,819551_0000950153-98-000095.htm,./data/S-1/1998/QTR1/819551_0000950153-98-000095,https://www.sec.gov/Archives/edgar/data/819551/000095015398000095/0000950153-98-000095-index.htm,6532
873799,WITTER DEAN SELECT FUTURES FUND LP,S-1,1998-03-12,873799_0001047469-98-009485.htm,./data/S-1/1998/QTR1/873799_0001047469-98-009485,https://www.sec.gov/Archives/edgar/data/873799/000104746998009485/0001047469-98-009485-index.htm,6211
891168,DEOTEXIS INC,S-1,1998-03-03,891168_0001047469-98-008351.htm,./data/S-1/1998/QTR1/891168_0001047469-98-008351,https://www.sec.gov/Archives/edgar/data/891168/000104746998008351/0001047469-98-008351-index.htm,6770
910467,CAMPBELL STRATEGIC ALLOCATION FUND LP,S-1,1998-03-16,910467_0000950133-98-000768.htm,./data/S-1/1998/QTR1/910467_0000950133-98-000768,https://www.sec.gov/Archives/edgar/data/910467/000095013398000768/0000950133-98-000768-index.htm,6200
916745,PEOPLES BANK CREDIT CARD MASTER TRUST,S-1,1998-02-06,916745_0000902561-98-000027.htm,./data/S-1/1998/QTR1/916745_0000902561-98-000027,https://www.sec.gov/Archives/edgar/data/916745/000090256198000027/0000902561-98-000027-index.htm,6189
919967,GUARANTY FINANCIAL CORP /VA/,S-1,1998-03-27,919967_0001002105-98-000040.htm,./data/S-1/1998/QTR1/919967_0001002105-98-000040,https://www.sec.gov/Archives/edgar/data/919967/000100210598000040/0001002105-98-000040-index.htm,6035
921751,FINGERHUT RECEIVABLES INC,S-1,1998-02-04,921751_0000950172-98-000091.htm,./data/S-1/1998/QTR1/921751_0000950172-98-000091,https://www.sec.gov/Archives/edgar/data/921751/000095017298000091/0000950172-98-000091-index.htm,6189
921751,FINGERHUT RECEIVABLES INC,S-1,1998-02-04,921751_0000950172-98-000092.htm,./data/S-1/1998/QTR1/921751_0000950172-98-000092,https://www.sec.gov/Archives/edgar/data/921751/000095017298000092/0000950172-98-000092-index.htm,6189
925306,WITTER DEAN SPECTRUM TECHNICAL LP,S-1,1998-03-12,925306_0001047469-98-009477.htm,./data/S-1/1998/QTR1/925306_0001047469-98-009477,https://www.sec.gov/Archives/edgar/data/925306/000104746998009477/0001047469-98-009477-index.htm,6189
1003233,METROPOLITAN FINANCIAL CORP /OH/,S-1,1998-04-08,1003233_0000950152-98-003127.htm,./data/S-1/1998/QTR2/1003233_0000950152-98-003127,https://www.sec.gov/Archives/edgar/data/1003233/000095015298003127/0000950152-98-003127-index.htm,6035
1020950,RAGEN MACKENZIE GROUP INC,S-1,1998-04-22,1020950_0001032210-98-000398.htm,./data/S-1/1998/QTR2/1020950_0001032210-98-000398,https://www.sec.gov/Archives/edgar/data/1020950/000103221098000398/0001032210-98-000398-index.htm,6211
1032586,FRONT ROYAL INC,S-1,1998-06-18,1032586_0000889812-98-001543.htm,./data/S-1/1998/QTR2/1032586_0000889812-98-001543,https://www.sec.gov/Archives/edgar/data/1032586/000088981298001543/0000889812-98-001543-index.htm,6351
1037189,SMITH BARNEY WESTPORT FUTURES FUND LP,S-1,1998-06-22,1037189_0000950123-98-006119.htm,./data/S-1/1998/QTR2/1037189_0000950123-98-006119,https://www.sec.gov/Archives/edgar/data/1037189/000095012398006119/0000950123-98-006119-index.htm,6221
1044566,CNA SURETY CORP,S-1,1998-06-04,1044566_0000950124-98-003251.htm,./data/S-1/1998/QTR2/1044566_0000950124-98-003251,https://www.sec.gov/Archives/edgar/data/1044566/000095012498003251/0000950124-98-003251-index.htm,6331
1045830,UNITED STATES FINANCIAL GROUP INC /NY,S-1,1998-05-14,1045830_0000950136-98-000935.htm,./data/S-1/1998/QTR2/1045830_0000950136-98-000935,https://www.sec.gov/Archives/edgar/data/1045830/000095013698000935/0000950136-98-000935-index.htm,6513
1055684,UNICAPITAL CORP,S-1,1998-05-28,1055684_0000950128-98-000830.htm,./data/S-1/1998/QTR2/1055684_0000950128-98-000830,https://www.sec.gov/Archives/edgar/data/1055684/000095012898000830/0000950128-98-000830-index.htm,6159
1058991,NEW SOUTH BANCSHARES INC,S-1,1998-04-06,1058991_0000931763-98-000888.htm,./data/S-1/1998/QTR2/1058991_0000931763-98-000888,https://www.sec.gov/Archives/edgar/data/1058991/000093176398000888/0000931763-98-000888-index.htm,6035
1059089,FRANKLIN BEN FINANCIAL INC,S-1,1998-04-02,1059089_0000950164-98-000057.htm,./data/S-1/1998/QTR2/1059089_0000950164-98-000057,https://www.sec.gov/Archives/edgar/data/1059089/000095016498000057/0000950164-98-000057-index.htm,6035
1059169,NEW SOUTH CAPITAL TRUST I,S-1,1998-04-06,1059169_0000931763-98-000888.htm,./data/S-1/1998/QTR2/1059169_0000931763-98-000888,https://www.sec.gov/Archives/edgar/data/1059169/000093176398000888/0000931763-98-000888-index.htm,6035
1059265,LINCOLN HERITAGE CORP,S-1,1998-04-20,1059265_0000950114-98-000194.htm,./data/S-1/1998/QTR2/1059265_0000950114-98-000194,https://www.sec.gov/Archives/edgar/data/1059265/000095011498000194/0000950114-98-000194-index.htm,6311
1059389,METROPOLITAN CAPITAL TRUST I,S-1,1998-04-08,1059389_0000950152-98-003127.htm,./data/S-1/1998/QTR2/1059389_0000950152-98-003127,https://www.sec.gov/Archives/edgar/data/1059389/000095015298003127/0000950152-98-003127-index.htm,6035
1059803,FINANCIAL PACIFIC INSURANCE GROUP INC,S-1,1998-04-20,1059803_0000950150-98-000618.htm,./data/S-1/1998/QTR2/1059803_0000950150-98-000618,https://www.sec.gov/Archives/edgar/data/1059803/000095015098000618/0000950150-98-000618-index.htm,6331
1059977,AMERICAN FINANCE GROUP INC /DE/,S-1,1998-05-07,1059977_0000929624-98-000880.htm,./data/S-1/1998/QTR2/1059977_0000929624-98-000880,https://www.sec.gov/Archives/edgar/data/1059977/000092962498000880/0000929624-98-000880-index.htm,6159
1060349,ALPHA G INC,S-1,1998-04-24,1060349_0000950123-98-004136.htm,./data/S-1/1998/QTR2/1060349_0000950123-98-004136,https://www.sec.gov/Archives/edgar/data/1060349/000095012398004136/0000950123-98-004136-index.htm,6211
1060355,WFS FINANCIAL 1998-B OWNER TRUST,S-1,1998-04-27,1060355_0000950148-98-001029.htm,./data/S-1/1998/QTR2/1060355_0000950148-98-001029,https://www.sec.gov/Archives/edgar/data/1060355/000095014898001029/0000950148-98-001029-index.htm,6799
1060749,KNIGHT TRIMARK GROUP INC,S-1,1998-05-01,1060749_0000940180-98-000487.htm,./data/S-1/1998/QTR2/1060749_0000940180-98-000487,https://www.sec.gov/Archives/edgar/data/1060749/000094018098000487/0000940180-98-000487-index.htm,6211
1061692,1855 BANCORP,S-1,1998-05-15,1061692_0001029869-98-000687.htm,./data/S-1/1998/QTR2/1061692_0001029869-98-000687,https://www.sec.gov/Archives/edgar/data/1061692/000102986998000687/0001029869-98-000687-index.htm,6036
1062391,CAPELCO CAPITAL FUNDING CORP XI,S-1,1998-05-27,1062391_0000950115-98-001050.htm,./data/S-1/1998/QTR2/1062391_0000950115-98-001050,https://www.sec.gov/Archives/edgar/data/1062391/000095011598001050/0000950115-98-001050-index.htm,6189
1062438,PULASKI FINANCIAL CORP,S-1,1998-06-09,1062438_0000928385-98-001212.htm,./data/S-1/1998/QTR2/1062438_0000928385-98-001212,https://www.sec.gov/Archives/edgar/data/1062438/000092838598001212/0000928385-98-001212-index.htm,6035
1063016,MITSUI VENDOR LEASING 1998-1 LLC,S-1,1998-06-04,1063016_0000905148-98-001039.htm,./data/S-1/1998/QTR2/1063016_0000905148-98-001039,https://www.sec.gov/Archives/edgar/data/1063016/000090514898001039/0000905148-98-001039-index.htm,6799
1063167,INSURANCE MANAGEMENT SOLUTIONS GROUP INC,S-1,1998-06-25,1063167_0000950144-98-007765.htm,./data/S-1/1998/QTR2/1063167_0000950144-98-007765,https://www.sec.gov/Archives/edgar/data/1063167/000095014498007765/0000950144-98-007765-index.htm,6331
1063438,WEST ESSEX BANCORP INC,S-1,1998-06-12,1063438_0000928385-98-001233.htm,./data/S-1/1998/QTR2/1063438_0000928385-98-001233,https://www.sec.gov/Archives/edgar/data/1063438/000092838598001233/0000928385-98-001233-index.htm,6035
1063918,CNY FINANCIAL CORP,S-1,1998-06-19,1063918_0001047469-98-024725.htm,./data/S-1/1998/QTR2/1063918_0001047469-98-024725,https://www.sec.gov/Archives/edgar/data/1063918/000104746998024725/0001047469-98-024725-index.htm,6035
1063942,GOUVERNEUR BANCORP INC,S-1,1998-06-26,1063942_0000950110-98-000784.htm,./data/S-1/1998/QTR2/1063942_0000950110-98-000784,https://www.sec.gov/Archives/edgar/data/1063942/000095011098000784/0000950110-98-000784-index.htm,6035
1063980,CLARK/BARDES HOLDINGS INC,S-1,1998-06-15,1063980_0000950134-98-005233.htm,./data/S-1/1998/QTR2/1063980_0000950134-98-005233,https://www.sec.gov/Archives/edgar/data/1063980/000095013498005233/0000950134-98-005233-index.htm,6411
1064122,SCOTTISH LIFE HOLDINGS LTD,S-1,1998-06-19,1064122_0000950130-98-003219.htm,./data/S-1/1998/QTR2/1064122_0000950130-98-003219,https://www.sec.gov/Archives/edgar/data/1064122/000095013098003219/0000950130-98-003219-index.htm,6311
1064158,CYGNET FINANCIAL CORP,S-1,1998-06-19,1064158_0000950153-98-000714.htm,./data/S-1/1998/QTR2/1064158_0000950153-98-000714,https://www.sec.gov/Archives/edgar/data/1064158/000095015398000714/0000950153-98-000714-index.htm,6141
1064236,SOUND FEDERAL BANCORP,S-1,1998-06-22,1064236_0000950133-98-002355.htm,./data/S-1/1998/QTR2/1064236_0000950133-98-002355,https://www.sec.gov/Archives/edgar/data/1064236/000095013398002355/0000950133-98-002355-index.htm,6035
310826,PROTECTIVE LIFE INSURANCE CO,S-1,1998-04-14,310826_0001047469-98-014944.htm,./data/S-1/1998/QTR2/310826_0001047469-98-014944,https://www.sec.gov/Archives/edgar/data/310826/000104746998014944/0001047469-98-014944-index.htm,6311
31347,ECHELON CORP,S-1,1998-06-01,31347_0000898430-98-002184.htm,./data/S-1/1998/QTR2/31347_0000898430-98-002184,https://www.sec.gov/Archives/edgar/data/31347/000089843098002184/0000898430-98-002184-index.htm,6770
65596,SIEBERT FINANCIAL CORP,S-1,1998-04-10,65596_0001019056-98-000192.htm,./data/S-1/1998/QTR2/65596_0001019056-98-000192,https://www.sec.gov/Archives/edgar/data/65596/000101905698000192/0001019056-98-000192-index.htm,6211
729211,NEW AMERICA NETWORK INC,S-1,1998-05-15,729211_0000889812-98-001253.htm,./data/S-1/1998/QTR2/729211_0000889812-98-001253,https://www.sec.gov/Archives/edgar/data/729211/000088981298001253/0000889812-98-001253-index.htm,6552
780148,WFS FINANCIAL AUTO LOANS INC,S-1,1998-04-27,780148_0000950148-98-001029.htm,./data/S-1/1998/QTR2/780148_0000950148-98-001029,https://www.sec.gov/Archives/edgar/data/780148/000095014898001029/0000950148-98-001029-index.htm,6799
827230,BOYLE LEASING TECHNOLOGIES INC,S-1,1998-06-09,827230_0000950135-98-003710.htm,./data/S-1/1998/QTR2/827230_0000950135-98-003710,https://www.sec.gov/Archives/edgar/data/827230/000095013598003710/0000950135-98-003710-index.htm,6159
833845,BOOTS & COOTS INTERNATIONAL WELL CONTROL INC,S-1,1998-06-01,833845_0000899243-98-001106.htm,./data/S-1/1998/QTR2/833845_0000899243-98-001106,https://www.sec.gov/Archives/edgar/data/833845/000089924398001106/0000899243-98-001106-index.htm,6770
836658,GOLDEN AMERICAN LIFE INSURANCE CO /NY/,S-1,1998-04-29,836658_0000837276-98-000228.htm,./data/S-1/1998/QTR2/836658_0000837276-98-000228,https://www.sec.gov/Archives/edgar/data/836658/000083727698000228/0000837276-98-000228-index.htm,6311
836658,GOLDEN AMERICAN LIFE INSURANCE CO /NY/,S-1,1998-05-06,836658_0000837276-98-000281.htm,./data/S-1/1998/QTR2/836658_0000837276-98-000281,https://www.sec.gov/Archives/edgar/data/836658/000083727698000281/0000837276-98-000281-index.htm,6311
861895,TUDOR FUND FOR EMPLOYEES LP,S-1,1998-05-13,861895_0000950130-98-002600.htm,./data/S-1/1998/QTR2/861895_0000950130-98-002600,https://www.sec.gov/Archives/edgar/data/861895/000095013098002600/0000950130-98-002600-index.htm,6799
865549,ATLAS FUTURES FUND LIMITED PARTNERSHIP,S-1,1998-05-20,865549_0000865549-98-000003.htm,./data/S-1/1998/QTR2/865549_0000865549-98-000003,https://www.sec.gov/Archives/edgar/data/865549/000086554998000003/0000865549-98-000003-index.htm,6221
943487,MILLBURN WORLD RESOURCE TRUST,S-1,1998-04-15,943487_0001047469-98-015230.htm,./data/S-1/1998/QTR2/943487_0001047469-98-015230,https://www.sec.gov/Archives/edgar/data/943487/000104746998015230/0001047469-98-015230-index.htm,6211
947716,WMA CORP,S-1,1998-06-09,947716_0000950144-98-007266.htm,./data/S-1/1998/QTR2/947716_0000950144-98-007266,https://www.sec.gov/Archives/edgar/data/947716/000095014498007266/0000950144-98-007266-index.htm,6311
1006667,BANKVEST CAPITAL CORP,S-1,1998-09-30,1006667_0000927016-98-003544.htm,./data/S-1/1998/QTR3/1006667_0000927016-98-003544,https://www.sec.gov/Archives/edgar/data/1006667/000092701698003544/0000927016-98-003544-index.htm,6159
1022438,TRAMMELL CROW CO,S-1,1998-07-17,1022438_0001047469-98-027700.htm,./data/S-1/1998/QTR3/1022438_0001047469-98-027700,https://www.sec.gov/Archives/edgar/data/1022438/000104746998027700/0001047469-98-027700-index.htm,6510
1029267,FREEDOM SECURITIES CORP /DE/,S-1,1998-09-03,1029267_0000950135-98-005021.htm,./data/S-1/1998/QTR3/1029267_0000950135-98-005021,https://www.sec.gov/Archives/edgar/data/1029267/000095013598005021/0000950135-98-005021-index.htm,6211
1045702,PROFUTURES BULL & BEAR FUND L P,S-1,1998-09-10,1045702_0000950131-98-005136.htm,./data/S-1/1998/QTR3/1045702_0000950131-98-005136,https://www.sec.gov/Archives/edgar/data/1045702/000095013198005136/0000950131-98-005136-index.htm,6221
1045943,NEWCOURT RECEIVABLES CORP II,S-1,1998-07-08,1045943_0001047469-98-026622.htm,./data/S-1/1998/QTR3/1045943_0001047469-98-026622,https://www.sec.gov/Archives/edgar/data/1045943/000104746998026622/0001047469-98-026622-index.htm,6189
1050518,WORLD OMNI 1998-A AUTOMOBILE LEASE SECURITIZATION TRUST,S-1,1998-09-14,1050518_0001024739-98-000877.htm,./data/S-1/1998/QTR3/1050518_0001024739-98-000877,https://www.sec.gov/Archives/edgar/data/1050518/000102473998000877/0001024739-98-000877-index.htm,6189
1060770,SUPERIOR FINANCIAL CORP /AR/,S-1,1998-07-29,1060770_0000931763-98-001951.htm,./data/S-1/1998/QTR3/1060770_0000931763-98-001951,https://www.sec.gov/Archives/edgar/data/1060770/000093176398001951/0000931763-98-001951-index.htm,6035
1063257,INNES STREET FINANCIAL CORP,S-1,1998-09-14,1063257_0000950109-98-004524.htm,./data/S-1/1998/QTR3/1063257_0000950109-98-004524,https://www.sec.gov/Archives/edgar/data/1063257/000095010998004524/0000950109-98-004524-index.htm,6035
1063494,KBW INC,S-1,1998-08-14,1063494_0000898822-98-000798.htm,./data/S-1/1998/QTR3/1063494_0000898822-98-000798,https://www.sec.gov/Archives/edgar/data/1063494/000089882298000798/0000898822-98-000798-index.htm,6211
1064063,MIIX GROUP INC,S-1,1998-07-17,1064063_0000893220-98-001229.htm,./data/S-1/1998/QTR3/1064063_0000893220-98-001229,https://www.sec.gov/Archives/edgar/data/1064063/000089322098001229/0000893220-98-001229-index.htm,6399
1064063,MIIX GROUP INC,S-1,1998-09-29,1064063_0000893220-98-001589.htm,./data/S-1/1998/QTR3/1064063_0000893220-98-001589,https://www.sec.gov/Archives/edgar/data/1064063/000089322098001589/0000893220-98-001589-index.htm,6321
1065890,PROVIDENT LEASE RECEIVABLES CORP,S-1,1998-07-10,1065890_0000889812-98-001716.htm,./data/S-1/1998/QTR3/1065890_0000889812-98-001716,https://www.sec.gov/Archives/edgar/data/1065890/000088981298001716/0000889812-98-001716-index.htm,6189
1066179,ARGO CAPITAL TRUST CO,S-1,1998-07-20,1066179_0001047469-98-027777.htm,./data/S-1/1998/QTR3/1066179_0001047469-98-027777,https://www.sec.gov/Archives/edgar/data/1066179/000104746998027777/0001047469-98-027777-index.htm,6035
1066654,OFFIT HOLDINGS INC,S-1,1998-08-06,1066654_0001047469-98-029627.htm,./data/S-1/1998/QTR3/1066654_0001047469-98-029627,https://www.sec.gov/Archives/edgar/data/1066654/000104746998029627/0001047469-98-029627-index.htm,6199
1066656,MORGAN STANLEY DEAN WITTER CHARTER GRAHM LP,S-1,1998-07-29,1066656_0000890163-98-000138.htm,./data/S-1/1998/QTR3/1066656_0000890163-98-000138,https://www.sec.gov/Archives/edgar/data/1066656/000089016398000138/0000890163-98-000138-index.htm,6221
1066657,MORGAN STANLEY DEAN WITTER CHARTER WELTON LP,S-1,1998-07-29,1066657_0000890163-98-000136.htm,./data/S-1/1998/QTR3/1066657_0000890163-98-000136,https://www.sec.gov/Archives/edgar/data/1066657/000089016398000136/0000890163-98-000136-index.htm,6221
1066658,MORGAN STANLEY DEAN WITTER CHARTER MILLBURN LP,S-1,1998-07-29,1066658_0000890163-98-000137.htm,./data/S-1/1998/QTR3/1066658_0000890163-98-000137,https://www.sec.gov/Archives/edgar/data/1066658/000089016398000137/0000890163-98-000137-index.htm,6221
1068144,NEUBERGER BERMAN INC,S-1,1998-08-19,1068144_0000950123-98-007796.htm,./data/S-1/1998/QTR3/1068144_0000950123-98-007796,https://www.sec.gov/Archives/edgar/data/1068144/000095012398007796/0000950123-98-007796-index.htm,6282
1068181,GCA LTD,S-1,1998-09-02,1068181_0000950123-98-008060.htm,./data/S-1/1998/QTR3/1068181_0000950123-98-008060,https://www.sec.gov/Archives/edgar/data/1068181/000095012398008060/0000950123-98-008060-index.htm,6351
1068199,COMPUCREDIT CORP,S-1,1998-08-27,1068199_0001047469-98-032887.htm,./data/S-1/1998/QTR3/1068199_0001047469-98-032887,https://www.sec.gov/Archives/edgar/data/1068199/000104746998032887/0001047469-98-032887-index.htm,6141
1068237,SALOMON SMITH BARNEY GLOBAL DIVERSIFIED FUTURES FUND L P,S-1,1998-08-20,1068237_0000950123-98-007839.htm,./data/S-1/1998/QTR3/1068237_0000950123-98-007839,https://www.sec.gov/Archives/edgar/data/1068237/000095012398007839/0000950123-98-007839-index.htm,6221
1068725,COMMUNITY SAVINGS BANKSHARES INC /DE/,S-1,1998-08-21,1068725_0001019056-98-000532.htm,./data/S-1/1998/QTR3/1068725_0001019056-98-000532,https://www.sec.gov/Archives/edgar/data/1068725/000101905698000532/0001019056-98-000532-index.htm,6035
1068843,AMERICAN NATIONAL FINANCIAL INC,S-1,1998-08-27,1068843_0001047469-98-032956.htm,./data/S-1/1998/QTR3/1068843_0001047469-98-032956,https://www.sec.gov/Archives/edgar/data/1068843/000104746998032956/0001047469-98-032956-index.htm,6361
